date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,accident
2016-11-15 04:00:00,None,161,88,6,90,5,5,273.58,0.0,0.0,75,Haze,haze,888,7
2016-11-15 04:00:00,None,92,88,5,60,3,3,273.58,0.0,0.0,75,Mist,mist,888,10
2016-11-15 05:00:00,None,123,91,6,105,2,2,274.45,0.0,0.0,75,Mist,mist,2766,30
2016-11-15 05:00:00,None,67,92,5,90,1,1,274.45,0.0,0.0,75,Fog,fog,2766,22
2016-11-15 06:00:00,None,176,86,4,94,5,5,275.34,0.0,0.0,90,Mist,mist,5639,56
2016-11-15 06:00:00,None,266,80,3,100,2,2,275.34,0.0,0.0,90,Fog,fog,5639,61
2016-11-15 07:00:00,None,97,96,5,100,7,7,276.46,0.0,0.0,90,Mist,mist,5697,54
2016-11-15 07:00:00,None,198,95,4,99,3,3,276.46,0.0,0.0,90,Rain,light rain,5697,48
2016-11-15 08:00:00,None,57,95,3,90,6,6,276.65,0.0,0.0,75,Mist,mist,4800,52
2016-11-15 09:00:00,None,71,95,2,80,9,9,277.46,0.0,0.0,75,Mist,mist,5325,48
2016-11-15 09:00:00,None,218,95,2,70,2,2,277.46,0.0,0.0,75,Haze,haze,5325,63
2016-11-15 10:00:00,None,217,94,4,102,9,9,279.15,0.0,0.0,40,Mist,mist,4183,48
2016-11-15 11:00:00,None,78,93,2,110,5,5,281.58,0.0,0.0,40,Clouds,scattered clouds,4349,51
2016-11-15 12:00:00,None,78,94,2,83,5,5,283.35,0.0,0.0,40,Clouds,scattered clouds,4451,44
2016-11-15 13:00:00,None,61,97,3,40,7,7,284.42,0.0,0.0,40,Clouds,scattered clouds,4730,42
2016-11-15 14:00:00,None,116,92,3,96,8,8,285.02,0.0,0.0,75,Clouds,broken clouds,5003,42
2016-11-15 15:00:00,None,55,86,4,190,4,4,285.59,0.0,0.0,40,Clouds,scattered clouds,5126,59
2016-11-15 16:00:00,None,154,90,4,194,1,1,285.29,0.0,0.0,40,Clouds,scattered clouds,6443,63
2016-11-15 17:00:00,None,94,98,3,170,7,7,283.61,0.0,0.0,40,Clouds,scattered clouds,6047,63
2016-11-15 18:00:00,None,39,100,2,190,9,9,282.59,0.0,0.0,1,Clear,sky is clear,4224,34
2016-11-15 19:00:00,None,186,100,2,190,1,1,281.46,0.0,0.0,1,Clear,sky is clear,2924,23
2016-11-15 20:00:00,None,42,97,3,199,6,6,279.95,0.0,0.0,1,Clear,sky is clear,2635,25
2016-11-15 21:00:00,None,243,80,9,280,3,3,280.02,0.0,0.0,1,Mist,mist,2929,28
2016-11-15 22:00:00,None,176,87,8,277,2,2,279.94,0.0,0.0,1,Clear,sky is clear,3164,34
2016-11-15 23:00:00,None,239,79,9,260,4,4,278.28,0.0,0.0,1,Clear,sky is clear,1038,10
2016-11-16 00:00:00,None,258,81,8,251,6,6,277.16,0.0,0.0,1,Mist,mist,503,4
2016-11-16 01:00:00,None,208,85,6,240,3,3,275.97,0.0,0.0,1,Mist,mist,338,3
2016-11-16 02:00:00,None,46,85,7,253,5,5,275.16,0.0,0.0,1,Mist,mist,255,2
2016-11-16 02:00:00,None,24,86,8,270,6,6,275.16,0.0,0.0,1,Fog,fog,255,2
2016-11-16 03:00:00,None,102,85,7,275,9,9,274.47,0.0,0.0,90,Mist,mist,347,3
2016-11-16 03:00:00,None,275,85,6,280,3,3,274.47,0.0,0.0,90,Fog,fog,347,3
2016-11-16 04:00:00,None,285,82,7,280,6,6,273.78,0.0,0.0,1,Fog,fog,865,8
2016-11-16 04:00:00,None,131,79,7,280,8,8,273.78,0.0,0.0,1,Mist,mist,865,9
2016-11-16 05:00:00,None,246,79,7,275,1,1,273.84,0.0,0.0,1,Mist,mist,2792,30
2016-11-16 06:00:00,None,146,79,7,270,6,6,274.15,0.0,0.0,1,Mist,mist,5695,51
2016-11-16 07:00:00,None,207,79,6,277,7,7,273.64,0.0,0.0,75,Mist,mist,4543,38
2016-11-16 08:00:00,None,285,73,4,270,6,6,274.7,0.0,0.0,40,Mist,mist,5584,51
2016-11-16 09:00:00,None,73,68,5,265,5,5,278.07,0.0,0.0,20,Clouds,few clouds,5112,45
2016-11-16 10:00:00,None,129,63,7,260,6,6,281.68,0.0,0.0,20,Clouds,few clouds,4235,39
2016-11-16 11:00:00,None,144,79,5,250,2,2,284.48,0.0,0.0,20,Clouds,few clouds,4353,42
2016-11-16 12:00:00,None,111,63,9,260,6,6,286.22,0.0,0.0,20,Clouds,few clouds,4549,39
2016-11-16 13:00:00,None,73,68,8,270,7,7,287.75,0.0,0.0,20,Clouds,few clouds,4463,37
2016-11-16 14:00:00,None,235,68,8,269,5,5,288.68,0.0,0.0,20,Clouds,few clouds,4590,46
2016-11-16 15:00:00,None,201,73,6,240,6,6,288.68,0.0,0.0,20,Clouds,few clouds,5317,56
2016-11-16 16:00:00,None,182,71,6,258,6,6,287.71,0.0,0.0,40,Clouds,scattered clouds,6312,52
2016-11-16 17:00:00,None,282,79,4,270,7,7,286.95,0.0,0.0,1,Clear,sky is clear,5844,48
2016-11-16 18:00:00,None,203,76,5,260,9,9,285.47,0.0,0.0,1,Clear,sky is clear,4159,39
2016-11-16 19:00:00,None,135,73,5,250,7,7,284.72,0.0,0.0,1,Clear,sky is clear,3057,31
2016-11-16 20:00:00,None,213,73,5,245,3,3,283.95,0.0,0.0,1,Clear,sky is clear,2641,26
2016-11-16 21:00:00,None,239,73,6,240,3,3,283.76,0.0,0.0,1,Clear,sky is clear,2223,24
2016-11-16 22:00:00,None,36,73,6,255,8,8,283.34,0.0,0.0,1,Clear,sky is clear,1430,16
2016-11-16 23:00:00,None,99,79,8,290,3,3,283.42,0.0,0.0,1,Clear,sky is clear,890,9
2016-11-17 00:00:00,None,56,73,7,281,7,7,283.42,0.0,0.0,1,Clear,sky is clear,475,3
2016-11-17 01:00:00,None,124,67,5,270,9,9,283.29,0.0,0.0,1,Clear,sky is clear,309,2
2016-11-17 02:00:00,None,49,62,6,250,5,5,282.89,0.0,0.0,1,Clear,sky is clear,258,2
2016-11-17 03:00:00,None,78,62,6,253,2,2,282.49,0.0,0.0,1,Clear,sky is clear,344,3
2016-11-17 04:00:00,None,169,67,6,280,9,9,281.89,0.0,0.0,1,Clear,sky is clear,839,7
2016-11-17 05:00:00,None,109,66,5,270,5,5,281.49,0.0,0.0,1,Clear,sky is clear,2746,25
2016-11-17 06:00:00,None,253,66,5,260,2,2,280.81,0.0,0.0,90,Clouds,overcast clouds,5870,61
2016-11-17 07:00:00,None,46,67,5,272,1,1,280.41,0.0,0.0,90,Clouds,overcast clouds,5819,56
2016-11-17 08:00:00,None,152,78,3,260,5,5,280.75,0.0,0.0,75,Clouds,broken clouds,5074,46
2016-11-17 09:00:00,None,274,75,2,243,7,7,281.81,0.0,0.0,75,Clouds,broken clouds,5047,43
2016-11-17 10:00:00,None,91,72,2,220,6,6,283.21,0.0,0.0,90,Clouds,overcast clouds,4366,35
2016-11-17 11:00:00,None,234,70,3,235,7,7,284.34,0.0,0.0,90,Clouds,overcast clouds,4649,49
2016-11-17 12:00:00,None,146,67,4,260,3,3,285.61,0.0,0.0,75,Clouds,broken clouds,4849,56
2016-11-17 13:00:00,None,50,63,5,278,2,2,286.22,0.0,0.0,1,Clear,sky is clear,4802,48
2016-11-17 14:00:00,None,280,61,6,280,3,3,286.15,0.0,0.0,75,Clouds,broken clouds,5041,44
2016-11-17 15:00:00,None,45,72,6,290,2,2,285.82,0.0,0.0,90,Clouds,overcast clouds,5705,55
2016-11-17 16:00:00,None,74,71,6,290,8,8,285.36,0.0,0.0,90,Clouds,overcast clouds,6432,52
2016-11-17 17:00:00,None,42,56,7,280,9,9,284.75,0.0,0.0,90,Clouds,overcast clouds,5953,70
2016-11-17 18:00:00,None,74,58,6,280,9,9,284.22,0.0,0.0,90,Clouds,overcast clouds,4380,41
2016-11-17 19:00:00,None,132,61,4,280,9,9,284.16,0.0,0.0,90,Clouds,overcast clouds,3151,30
2016-11-17 20:00:00,None,185,63,4,280,7,7,283.49,0.0,0.0,90,Clouds,overcast clouds,2722,29
2016-11-17 21:00:00,None,83,66,5,280,3,3,282.96,0.0,0.0,90,Clouds,overcast clouds,3199,33
2016-11-17 22:00:00,None,165,68,4,286,2,2,282.22,0.0,0.0,1,Clear,sky is clear,3527,29
2016-11-17 23:00:00,None,25,72,4,270,8,8,281.96,0.0,0.0,1,Rain,light rain,1267,12
2016-11-18 00:00:00,None,35,72,4,274,5,5,281.22,0.0,0.0,40,Rain,light rain,683,6
2016-11-18 01:00:00,None,187,72,3,280,6,6,280.82,0.0,0.0,75,Rain,light rain,389,3
2016-11-18 02:00:00,None,63,72,4,260,3,3,280.88,0.0,0.0,90,Rain,light rain,346,2
2016-11-18 02:00:00,None,215,72,4,260,8,8,280.88,0.0,0.0,90,Drizzle,light intensity drizzle,346,3
2016-11-18 03:00:00,None,150,72,2,260,6,6,280.95,0.0,0.0,90,Rain,light rain,403,3
2016-11-18 04:00:00,None,202,72,3,260,2,2,280.69,0.0,0.0,90,Rain,light rain,833,7
2016-11-18 04:00:00,None,216,72,3,260,9,9,280.69,0.0,0.0,90,Mist,mist,833,8
2016-11-18 05:00:00,None,168,78,3,260,7,7,280.43,0.0,0.0,90,Mist,mist,2579,27
2016-11-18 05:00:00,None,38,76,3,263,1,1,280.43,0.0,0.0,90,Rain,light rain,2579,22
2016-11-18 06:00:00,None,277,78,2,235,4,4,280.43,0.0,0.0,90,Rain,light rain,5506,44
2016-11-18 06:00:00,None,78,78,1,210,4,4,280.43,0.0,0.0,90,Drizzle,drizzle,5506,48
2016-11-18 07:00:00,None,247,72,2,230,6,6,280.5,0.0,0.0,90,Rain,moderate rain,5892,60
2016-11-18 07:00:00,None,41,72,3,180,8,8,280.5,0.0,0.0,90,Drizzle,drizzle,5892,53
2016-11-18 08:00:00,None,275,62,3,200,2,2,280.56,0.0,0.0,90,Rain,light rain,4954,45
2016-11-18 08:00:00,None,142,62,3,198,5,5,280.56,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,4954,43
2016-11-18 09:00:00,None,292,67,1,150,9,9,280.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4378,36
2016-11-18 09:00:00,None,176,67,2,160,1,1,280.35,0.0,0.0,90,Rain,heavy intensity rain,4378,40
2016-11-18 09:00:00,None,286,62,2,140,2,2,280.35,0.0,0.0,90,Mist,mist,4378,38
2016-11-18 10:00:00,None,25,62,2,125,9,9,279.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4211,39
2016-11-18 10:00:00,None,294,62,3,110,8,8,279.83,0.0,0.0,90,Rain,heavy intensity rain,4211,38
2016-11-18 10:00:00,None,259,64,3,114,5,5,279.83,0.0,0.0,90,Mist,mist,4211,45
2016-11-18 11:00:00,None,111,67,3,120,4,4,279.03,0.0,0.0,90,Rain,heavy intensity rain,4540,40
2016-11-18 11:00:00,None,134,68,4,138,1,1,279.03,0.0,0.0,90,Mist,mist,4540,45
2016-11-18 11:00:00,None,80,63,5,150,8,8,279.03,0.0,0.0,90,Snow,snow,4540,53
2016-11-18 12:00:00,None,218,74,3,150,1,1,277.16,0.0,0.0,90,Drizzle,drizzle,4658,52
2016-11-18 12:00:00,None,219,63,5,154,3,3,277.16,0.0,0.0,90,Rain,light rain,4658,50
2016-11-18 12:00:00,None,92,63,6,160,2,2,277.16,0.0,0.0,90,Snow,snow,4658,54
2016-11-18 13:00:00,None,23,74,5,150,9,9,276.75,0.0,0.0,90,Rain,moderate rain,4409,35
2016-11-18 13:00:00,None,83,80,4,150,4,4,276.75,0.0,0.0,90,Mist,mist,4409,47
2016-11-18 13:00:00,None,178,80,4,150,3,3,276.75,0.0,0.0,90,Snow,snow,4409,38
2016-11-18 14:00:00,None,181,87,3,150,9,9,275.09,0.0,0.0,90,Mist,mist,4694,43
2016-11-18 14:00:00,None,281,87,4,160,8,8,275.09,0.0,0.0,90,Snow,snow,4694,43
2016-11-18 14:00:00,None,135,87,2,160,2,2,275.09,0.0,0.0,90,Rain,light rain,4694,42
2016-11-18 14:00:00,None,33,86,2,150,1,1,275.09,0.0,0.0,90,Fog,fog,4694,52
2016-11-18 14:00:00,None,286,86,2,161,4,4,275.09,0.0,0.0,90,Drizzle,heavy intensity drizzle,4694,41
2016-11-18 15:00:00,None,275,80,3,205,7,7,274.08,0.0,0.0,90,Rain,light rain,4872,49
2016-11-18 15:00:00,None,196,86,4,199,6,6,274.08,0.0,0.0,90,Snow,heavy snow,4872,53
2016-11-18 15:00:00,None,144,86,1,180,2,2,274.08,0.0,0.0,90,Mist,mist,4872,53
2016-11-18 15:00:00,None,172,86,2,180,5,5,274.08,0.0,0.0,90,Fog,fog,4872,40
2016-11-18 16:00:00,None,297,78,2,218,8,8,273.84,0.0,0.0,90,Mist,mist,5074,55
2016-11-18 16:00:00,None,107,78,2,218,1,1,273.84,0.0,0.0,90,Fog,fog,5074,59
2016-11-18 16:00:00,None,175,79,3,207,4,4,273.84,0.0,0.0,90,Snow,heavy snow,5074,42
2016-11-18 17:00:00,None,261,78,2,218,5,5,273.62,0.0,0.0,90,Snow,heavy snow,4328,39
2016-11-18 17:00:00,None,97,83,2,251,3,3,273.62,0.0,0.0,90,Fog,fog,4328,45
2016-11-18 17:00:00,None,129,80,2,360,8,8,273.62,0.0,0.0,90,Mist,mist,4328,45
2016-11-18 18:00:00,None,59,77,3,355,9,9,273.59,0.0,0.0,90,Snow,heavy snow,3486,40
2016-11-18 18:00:00,None,50,74,4,350,5,5,273.59,0.0,0.0,90,Mist,mist,3486,40
2016-11-18 19:00:00,None,56,76,4,354,2,2,273.58,0.0,0.0,90,Snow,light snow,2524,26
2016-11-18 19:00:00,None,267,80,4,360,5,5,273.58,0.0,0.0,90,Mist,mist,2524,26
2016-11-18 20:00:00,None,179,92,4,10,6,6,273.28,0.0,0.0,90,Snow,light snow,2027,19
2016-11-18 20:00:00,None,13,92,4,27,6,6,273.28,0.0,0.0,90,Mist,mist,2027,17
2016-11-18 21:00:00,None,10,92,4,360,9,9,273.47,0.0,0.0,90,Snow,light snow,2160,17
2016-11-18 21:00:00,None,276,95,5,360,5,5,273.47,0.0,0.0,90,Mist,mist,2160,23
2016-11-18 22:00:00,None,121,95,5,360,2,2,273.15,0.0,0.0,90,Snow,light snow,2012,18
2016-11-18 23:00:00,None,20,94,4,180,8,8,273.02,0.0,0.0,40,Snow,light snow,1356,15
2016-11-18 23:00:00,None,23,100,4,360,5,5,273.02,0.0,0.0,40,Haze,haze,1356,12
2016-11-19 00:00:00,None,100,96,3,355,9,9,272.96,0.0,0.0,90,Clouds,overcast clouds,889,8
2016-11-19 01:00:00,None,229,92,3,350,7,7,272.58,0.0,0.0,90,Haze,haze,642,5
2016-11-19 02:00:00,None,258,91,3,185,4,4,272.62,0.0,0.0,90,Haze,haze,594,5
2016-11-19 03:00:00,None,82,86,5,350,6,6,272.71,0.0,0.0,90,Clouds,overcast clouds,505,4
2016-11-19 04:00:00,None,155,83,4,199,8,8,272.62,0.0,0.0,90,Clouds,overcast clouds,562,6
2016-11-19 05:00:00,None,70,80,3,10,5,5,272.28,0.0,0.0,90,Clouds,overcast clouds,910,9
2016-11-19 06:00:00,None,289,80,2,40,8,8,272.09,0.0,0.0,90,Clouds,overcast clouds,1442,13
2016-11-19 07:00:00,None,36,80,2,41,6,6,271.53,0.0,0.0,90,Snow,light snow,2173,22
2016-11-19 08:00:00,None,31,80,3,50,1,1,271.49,0.0,0.0,40,Snow,light snow,3112,29
2016-11-19 09:00:00,None,20,80,2,41,6,6,270.9,0.0,0.0,90,Snow,light snow,3500,39
2016-11-19 10:00:00,None,133,80,2,32,6,6,271.15,0.0,0.0,1,Snow,light snow,3831,32
2016-11-19 11:00:00,None,133,77,2,188,4,4,271.21,0.0,0.0,90,Snow,light snow,4285,39
2016-11-19 12:00:00,None,195,80,1,20,8,8,271.48,0.0,0.0,1,Clear,sky is clear,4389,37
2016-11-19 13:00:00,None,107,79,1,21,2,2,271.62,0.0,0.0,75,Snow,light snow,4332,36
2016-11-19 14:00:00,None,85,79,1,24,4,4,271.75,0.0,0.0,75,Clouds,broken clouds,4077,33
2016-11-19 15:00:00,None,141,82,1,24,9,9,271.78,0.0,0.0,75,Clouds,broken clouds,4082,40
2016-11-19 16:00:00,None,203,86,1,24,7,7,271.4,0.0,0.0,75,Clouds,broken clouds,3834,38
2016-11-19 17:00:00,None,155,92,1,24,4,4,270.75,0.0,0.0,40,Clouds,scattered clouds,3810,32
2016-11-19 18:00:00,None,288,92,1,24,4,4,270.29,0.0,0.0,1,Clear,sky is clear,3704,38
2016-11-19 19:00:00,None,269,92,0,169,7,7,269.78,0.0,0.0,1,Clear,sky is clear,3088,26
2016-11-19 20:00:00,None,253,92,0,168,9,9,268.97,0.0,0.0,1,Clear,sky is clear,2485,28
2016-11-19 21:00:00,None,243,92,1,135,6,6,268.28,0.0,0.0,1,Clear,sky is clear,2795,24
2016-11-19 22:00:00,None,220,92,2,100,2,2,267.76,0.0,0.0,1,Clear,sky is clear,4094,35
2016-11-19 23:00:00,None,177,94,1,153,5,5,267.16,0.0,0.0,1,Clear,sky is clear,1913,19
2016-11-20 00:00:00,None,188,100,1,214,5,5,267.69,0.0,0.0,1,Clear,sky is clear,889,10
2016-11-20 01:00:00,None,242,95,2,184,7,7,268.28,0.0,0.0,1,Clear,sky is clear,642,6
2016-11-20 02:00:00,None,160,90,3,150,4,4,268.15,0.0,0.0,1,Clear,sky is clear,594,6
2016-11-20 03:00:00,None,150,90,4,135,7,7,268.55,0.0,0.0,1,Clear,sky is clear,505,4
2016-11-20 04:00:00,None,266,92,5,120,3,3,268.82,0.0,0.0,40,Clouds,scattered clouds,562,6
2016-11-20 05:00:00,None,147,86,5,133,9,9,268.82,0.0,0.0,75,Clouds,broken clouds,793,8
2016-11-20 06:00:00,None,233,86,2,150,9,9,268.72,0.0,0.0,1,Clear,sky is clear,1193,12
2016-11-20 07:00:00,None,31,81,3,145,2,2,269.08,0.0,0.0,75,Clouds,broken clouds,1743,15
2016-11-20 08:00:00,None,98,77,4,140,6,6,269.21,0.0,0.0,90,Clouds,overcast clouds,2089,17
2016-11-20 09:00:00,None,276,77,5,135,5,5,269.48,0.0,0.0,90,Clouds,overcast clouds,3053,34
2016-11-20 10:00:00,None,84,77,7,130,8,8,269.88,0.0,0.0,90,Clouds,overcast clouds,4215,45
2016-11-20 11:00:00,None,99,75,7,142,2,2,270.27,0.0,0.0,90,Clouds,overcast clouds,3706,31
2016-11-20 12:00:00,None,281,74,7,140,2,2,270.65,0.0,0.0,90,Clouds,overcast clouds,3709,41
2016-11-20 13:00:00,None,166,76,7,144,7,7,270.96,0.0,0.0,90,Clouds,overcast clouds,3488,34
2016-11-20 14:00:00,None,167,80,6,150,1,1,271.27,0.0,0.0,75,Clouds,broken clouds,3532,33
2016-11-20 15:00:00,None,74,82,5,150,1,1,272.02,0.0,0.0,20,Clouds,few clouds,3613,32
2016-11-20 16:00:00,None,15,86,5,150,9,9,271.79,0.0,0.0,20,Clouds,few clouds,3946,43
2016-11-20 17:00:00,None,86,85,5,164,5,5,270.59,0.0,0.0,20,Clouds,few clouds,3654,42
2016-11-20 18:00:00,None,100,93,7,160,1,1,270.22,0.0,0.0,1,Clear,sky is clear,3114,36
2016-11-20 19:00:00,None,137,93,6,160,5,5,269.69,0.0,0.0,1,Clear,sky is clear,2516,27
2016-11-20 20:00:00,None,126,93,6,160,1,1,269.15,0.0,0.0,1,Clear,sky is clear,2070,18
2016-11-20 21:00:00,None,234,96,5,160,1,1,269.15,0.0,0.0,1,Clear,sky is clear,1675,13
2016-11-20 22:00:00,None,23,100,3,160,5,5,269.09,0.0,0.0,1,Clear,sky is clear,1299,14
2016-11-20 23:00:00,None,183,98,3,160,9,9,268.03,0.0,0.0,1,Clear,sky is clear,956,8
2016-11-21 00:00:00,None,159,100,2,150,3,3,268.72,0.0,0.0,40,Clouds,scattered clouds,539,5
2016-11-21 01:00:00,None,197,99,2,142,1,1,268.68,0.0,0.0,1,Clear,sky is clear,354,4
2016-11-21 02:00:00,None,94,99,1,134,2,2,268.55,0.0,0.0,1,Clear,sky is clear,256,2
2016-11-21 03:00:00,None,129,96,1,92,1,1,268.35,0.0,0.0,1,Clear,sky is clear,302,2
2016-11-21 04:00:00,None,152,93,1,40,9,9,267.88,0.0,0.0,1,Clear,sky is clear,786,8
2016-11-21 05:00:00,None,249,96,1,58,9,9,267.72,0.0,0.0,1,Clear,sky is clear,2587,25
2016-11-21 06:00:00,None,221,93,2,360,2,2,267.58,0.0,0.0,1,Clear,sky is clear,5485,60
2016-11-21 07:00:00,None,193,96,2,341,5,5,267.58,0.0,0.0,5,Clear,sky is clear,6104,51
2016-11-21 08:00:00,None,200,100,2,320,4,4,267.42,0.0,0.0,1,Clear,sky is clear,5277,46
2016-11-21 09:00:00,None,35,100,3,324,5,5,269.02,0.0,0.0,1,Clear,sky is clear,4577,53
2016-11-21 10:00:00,None,134,100,4,330,8,8,270.9,0.0,0.0,1,Clear,sky is clear,4269,40
2016-11-21 11:00:00,None,251,99,4,330,3,3,273.21,0.0,0.0,1,Clear,sky is clear,4304,46
2016-11-21 12:00:00,None,292,100,6,310,7,7,274.34,0.0,0.0,1,Clear,sky is clear,4331,51
2016-11-21 13:00:00,None,284,90,6,291,7,7,274.72,0.0,0.0,1,Clear,sky is clear,4391,37
2016-11-21 14:00:00,None,46,80,7,270,7,7,276.02,0.0,0.0,40,Clouds,scattered clouds,4776,56
2016-11-21 15:00:00,None,230,82,7,283,6,6,276.22,0.0,0.0,40,Clouds,scattered clouds,5174,45
2016-11-21 16:00:00,None,256,86,7,300,4,4,275.89,0.0,0.0,1,Clear,sky is clear,6292,52
2016-11-21 17:00:00,None,137,87,7,291,6,6,274.96,0.0,0.0,1,Clear,sky is clear,5659,46
2016-11-21 18:00:00,None,116,92,10,280,4,4,274.3,0.0,0.0,1,Clear,sky is clear,3937,45
2016-11-21 19:00:00,None,232,89,8,275,1,1,273.82,0.0,0.0,1,Clear,sky is clear,2709,25
2016-11-21 20:00:00,None,170,86,6,270,7,7,273.69,0.0,0.0,1,Clear,sky is clear,2205,23
2016-11-21 21:00:00,None,297,86,6,270,3,3,273.44,0.0,0.0,1,Clear,sky is clear,1899,17
2016-11-21 22:00:00,None,265,86,5,270,6,6,273.22,0.0,0.0,1,Clear,sky is clear,1297,14
2016-11-21 23:00:00,None,251,83,6,270,6,6,273.48,0.0,0.0,1,Clear,sky is clear,866,7
2016-11-22 00:00:00,None,129,73,7,260,3,3,273.59,0.0,0.0,1,Clear,sky is clear,460,4
2016-11-22 01:00:00,None,15,75,6,250,4,4,273.59,0.0,0.0,1,Clear,sky is clear,325,3
2016-11-22 02:00:00,None,131,79,6,240,5,5,273.71,0.0,0.0,1,Clear,sky is clear,256,2
2016-11-22 03:00:00,None,154,79,4,240,4,4,273.71,0.0,0.0,1,Clear,sky is clear,340,3
2016-11-22 04:00:00,None,267,79,3,240,1,1,273.84,0.0,0.0,1,Clear,sky is clear,815,9
2016-11-22 05:00:00,None,89,79,3,252,2,2,274.09,0.0,0.0,90,Clouds,overcast clouds,2696,31
2016-11-22 06:00:00,None,120,79,4,270,3,3,274.34,0.0,0.0,90,Snow,light snow,5654,56
2016-11-22 07:00:00,None,260,73,3,240,1,1,274.08,0.0,0.0,90,Rain,light rain,5605,54
2016-11-22 08:00:00,None,277,73,3,240,8,8,273.9,0.0,0.0,90,Rain,moderate rain,5034,42
2016-11-22 08:00:00,None,60,73,3,260,7,7,273.9,0.0,0.0,90,Snow,light snow,5034,44
2016-11-22 09:00:00,None,218,79,1,230,3,3,273.81,0.0,0.0,90,Drizzle,light intensity drizzle,4607,40
2016-11-22 09:00:00,None,176,79,1,229,2,2,273.81,0.0,0.0,90,Snow,light snow,4607,50
2016-11-22 09:00:00,None,57,79,1,230,1,1,273.81,0.0,0.0,90,Rain,light rain,4607,38
2016-11-22 10:00:00,None,114,79,1,230,4,4,274.15,0.0,0.0,90,Rain,light rain,4070,33
2016-11-22 10:00:00,None,79,85,2,280,9,9,274.15,0.0,0.0,90,Snow,light snow,4070,32
2016-11-22 10:00:00,None,128,85,2,280,8,8,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,4070,46
2016-11-22 11:00:00,None,10,85,1,254,3,3,274.21,0.0,0.0,90,Rain,light rain,4317,43
2016-11-22 11:00:00,None,72,85,1,194,4,4,274.21,0.0,0.0,90,Snow,light snow,4317,50
2016-11-22 12:00:00,None,68,79,1,194,8,8,274.21,0.0,0.0,90,Rain,light rain,4593,44
2016-11-22 12:00:00,None,281,79,2,168,1,1,274.21,0.0,0.0,90,Snow,light snow,4593,49
2016-11-22 13:00:00,None,89,92,2,170,1,1,274.4,0.0,0.0,90,Rain,light rain,4459,45
2016-11-22 13:00:00,None,55,86,2,170,2,2,274.4,0.0,0.0,90,Snow,light snow,4459,40
2016-11-22 14:00:00,None,59,86,1,160,6,6,274.4,0.0,0.0,90,Snow,light snow,4556,40
2016-11-22 14:00:00,None,285,86,2,150,9,9,274.4,0.0,0.0,90,Rain,light rain,4556,50
2016-11-22 15:00:00,None,238,85,1,140,4,4,274.28,0.0,0.0,90,Snow,snow,4686,43
2016-11-22 15:00:00,None,81,86,2,148,2,2,274.28,0.0,0.0,90,Fog,fog,4686,42
2016-11-22 15:00:00,None,178,92,3,173,9,9,274.28,0.0,0.0,90,Rain,light rain,4686,45
2016-11-22 15:00:00,None,276,86,3,180,6,6,274.28,0.0,0.0,90,Drizzle,light intensity drizzle,4686,38
2016-11-22 16:00:00,None,87,86,3,170,8,8,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,5266,48
2016-11-22 16:00:00,None,56,86,3,180,5,5,274.15,0.0,0.0,90,Mist,mist,5266,45
2016-11-22 16:00:00,None,64,86,3,170,8,8,274.15,0.0,0.0,90,Rain,moderate rain,5266,50
2016-11-22 16:00:00,None,239,86,3,170,1,1,274.15,0.0,0.0,90,Snow,light snow,5266,61
2016-11-22 17:00:00,None,288,86,3,168,4,4,274.15,0.0,0.0,90,Rain,freezing rain,4762,43
2016-11-22 17:00:00,None,70,86,2,150,9,9,274.15,0.0,0.0,90,Snow,light snow,4762,54
2016-11-22 18:00:00,None,16,86,3,160,4,4,274.22,0.0,0.0,90,Rain,moderate rain,3189,31
2016-11-22 18:00:00,None,280,92,4,170,8,8,274.22,0.0,0.0,90,Snow,light snow,3189,29
2016-11-22 19:00:00,None,18,90,3,157,3,3,274.22,0.0,0.0,90,Snow,light snow,2289,18
2016-11-22 19:00:00,None,222,86,1,130,8,8,274.22,0.0,0.0,90,Mist,mist,2289,24
2016-11-22 19:00:00,None,174,86,2,127,9,9,274.22,0.0,0.0,90,Rain,moderate rain,2289,18
2016-11-22 20:00:00,None,240,100,2,100,6,6,274.02,0.0,0.0,90,Mist,mist,2010,20
2016-11-22 20:00:00,None,165,92,2,100,8,8,274.02,0.0,0.0,90,Rain,moderate rain,2010,20
2016-11-22 20:00:00,None,24,92,1,80,3,3,274.02,0.0,0.0,90,Drizzle,shower drizzle,2010,18
2016-11-22 20:00:00,None,127,92,2,70,1,1,274.02,0.0,0.0,90,Snow,light snow,2010,20
2016-11-22 21:00:00,None,248,92,2,40,3,3,273.88,0.0,0.0,90,Mist,mist,1815,21
2016-11-22 21:00:00,None,13,100,4,40,6,6,273.88,0.0,0.0,90,Rain,light rain,1815,15
2016-11-22 21:00:00,None,97,92,4,30,8,8,273.88,0.0,0.0,90,Snow,light snow,1815,17
2016-11-22 22:00:00,None,123,92,3,60,6,6,273.95,0.0,0.0,90,Snow,light snow,1232,9
